,budget,cast,close,director,gross,mpaa,open,opening_gross,opening_theaters,rank,rating,season,studio,title,year,June-Sep,Oct-Nov,Jan-May,Dec,mpaa_new,PG,R,PG-13,prol_studio,Tier_2
0892318,30000000.0,,8/26,,53032453.0,"Rated PG for brief rude behavior, some language and incidental smoking",5/14,13540486.0,2968.0,63,6.5,Jan-May,Sum.,Letters to Juliet,2010,False,False,True,False,PG,True,False,False,False,False
1253863,110000000.0,,5/29,,106580051.0,"Rated R for strong sustained sequences of stylized bloody violence throughout, a sex scene, nudity and some language",3/7,45038460.0,3470.0,29,6.3,Jan-May,WB,300: Rise of An Empire,2014,False,False,True,False,R,False,True,False,False,False
1602098,7500000.0,,5/17,,3014696.0,"Rated R for some sexuality, brief nudity and language",1/27,696088.0,245.0,169,6.6,Jan-May,RAtt.,Albert Nobbs,2012,False,False,True,False,R,False,True,False,False,False
1253864,75000000.0,,2/23,,83504017.0,"Rated R for sequences of strong bloody violence, and a scene of sexuality",11/11,32206425.0,3112.0,38,6.1,Oct-Nov,Rela.,Immortals,2011,False,True,False,False,R,False,True,False,False,False
0808151,150000000.0,,8/2,,133375846.0,"Rated PG-13 for sequences of violence, disturbing images and thematic material",5/15,46204168.0,3527.0,22,6.7,Jan-May,Sony,Angels & Demons,2009,False,False,True,False,PG-13,False,False,True,False,False
1103982,1300000.0,,9/3,,695840.0,"Rated R for sexual content, nudity and language",5/22,162965.0,30.0,218,5.5,Jan-May,Magn.,The Girlfriend Experience,2009,False,False,True,False,R,False,True,False,False,False
0362478,25000000.0,,1/7,,15051977.0,"Rated PG-13 for thematic elements, some violence and disturbing images",11/6,7571417.0,2635.0,125,5.6,Oct-Nov,WB,The Box,2009,False,True,False,False,PG-13,False,False,True,False,False
1634122,45000000.0,,11/24,,8305970.0,"Rated PG for mild action violence, rude humor, some language and brief sensuality.",10/21,3833300.0,1552.0,143,6.3,Oct-Nov,Uni.,Johnny English Reborn,2011,False,True,False,False,PG,True,False,False,False,False
0800369,150000000.0,,8/25,,181030624.0,Rated PG-13 for sequences of intense sci-fi action and violence,5/6,65723338.0,3955.0,10,7.0,Jan-May,Par.,Thor,2011,False,False,True,False,PG-13,False,False,True,False,False
1371150,20000000.0,,12/4,,34296320.0,"Rated R for language, sexual content and some drug use",9/19,11558149.0,2868.0,86,6.6,June-Sep,WB,This is Where I Leave You,2014,True,False,False,False,R,False,True,False,False,False
1931533,13500000.0,,12/20,,15024049.0,"Rated R for strong violence, bloody images, pervasive language, sexuality/nudity and some drug use",10/12,4174915.0,1480.0,123,7.2,Oct-Nov,CBS,Seven Psychopaths,2012,False,True,False,False,R,False,True,False,False,False
1598822,26000000.0,,2/23,,54544638.0,Rated PG-13 for language including some sexual references,12/9,13019180.0,3505.0,63,5.6,Dec,WB (NL),New Year's Eve,2011,False,False,False,True,PG-13,False,False,True,False,False
1798709,23000000.0,,4/17,,25568251.0,"Rated R for language, sexual content and brief graphic nudity",12/18,260382.0,6.0,100,8.0,Dec,WB,Her ,2013,False,False,False,True,R,False,True,False,False,False
1210039,10000000.0,,2/25,,109383.0,"Rated PG-13 for an intense scene of violence, thematic material involving racism, and for language",2/19,82739.0,95.0,326,6.6,Jan-May,Pala.,Blood Done Sign My Name,2010,False,False,True,False,PG-13,False,False,True,False,False
1430612,28000000.0,,7/3,,20396829.0,"Rated PG-13 for frenetic  gunplay, violence and action throughout,  language, sexual menace and drug  material",4/25,9516855.0,2647.0,107,5.7,Jan-May,Rela.,Brick Mansions,2014,False,False,True,False,PG-13,False,False,True,False,False
0947798,13000000.0,,5/5,,106954678.0,"Rated R for strong sexual content, disturbing violent images, language and some drug use",12/3,1443809.0,18.0,25,8.0,Dec,FoxS,Black Swan,2010,False,False,False,True,R,False,True,False,False,False
1313092,4200000.0,,3/17,,1044039.0,"Rated R for violence, drug content and pervasive language",8/13,61968.0,7.0,193,7.3,June-Sep,SPC,Animal Kingdom,2010,True,False,False,False,R,False,True,False,False,False
1540133,6000000.0,,2/9,,5360274.0,"Rated R for pervasive language, some violence, drug material and sexual content",7/29,76834.0,4.0,153,7.3,June-Sep,SPC,The Guard,2011,True,False,False,False,R,False,True,False,False,False
1228705,170000000.0,,8/19,,312433331.0,"Rated PG-13 for sequences of intense sci-fi action and violence, and some language",5/7,128122480.0,4380.0,3,7.0,Jan-May,Par.,Iron Man 2,2010,False,False,True,False,PG-13,False,False,True,False,False
1097013,3000000.0,,7/2,,10027047.0,"Rated R for pervasive language, drug content, some violence and brief sexuality",5/8,4111043.0,1138.0,142,5.8,Jan-May,Sum.,Next Day Air,2009,False,False,True,False,R,False,True,False,False,False
1611224,67500000.0,,9/20,,37519139.0,Rated R for violence throughout and brief sexuality,6/22,16306974.0,3108.0,85,5.9,June-Sep,Fox,Abraham Lincoln: Vampire Hunter,2012,True,False,False,False,R,False,True,False,False,False
0790636,5000000.0,,5/1,,27298285.0,"Rated R for pervasive language, some strong sexual content, nudity and drug use",11/1,260865.0,9.0,95,8.0,Oct-Nov,Focus,Dallas Buyers Club,2013,False,True,False,False,R,False,True,False,False,False
1623288,60000000.0,,1/3,,56003051.0,"Rated PG for scary action and images, thematic elements, some rude humor and language",8/17,14087050.0,3429.0,58,7.0,June-Sep,Focus,ParaNorman,2012,True,False,False,False,PG,True,False,False,False,False
1386588,100000000.0,,11/18,,119219978.0,"Rated PG-13 for crude and sexual content, language, violence and some drug material",8/6,35543162.0,3651.0,21,6.6,June-Sep,Sony,The Other Guys,2010,True,False,False,False,PG-13,False,False,True,False,False
1454468,110000000.0,,5/8,,274092705.0,"Rated PG-13 for intense perilous sequences, some disturbing images and brief strong language",10/4,55785112.0,3575.0,6,7.9,Oct-Nov,WB,Gravity,2013,False,True,False,False,PG-13,False,False,True,False,False
0816692,165000000.0,,3/19,,188020017.0,Rated PG-13 for some intense perilous action and brief strong language. (Approved No. 49218),11/5,47510360.0,3561.0,16,8.6,Oct-Nov,Par.,Interstellar,2014,False,True,False,False,PG-13,False,False,True,False,False
1650062,2500000.0,,5/26,,327716.0,"Rated PG-13 for intense sequences of sci-fi action and violence, language and some drug use",4/1,46549.0,11.0,271,7.1,Jan-May,IFC,Super,2011,False,False,True,False,PG-13,False,False,True,False,False
1217209,185000000.0,,1/17,,237283207.0,Rated PG for some scary action and rude humor,6/22,66323594.0,4164.0,8,7.2,June-Sep,BV,Brave,2012,True,False,False,False,PG,True,False,False,False,True
1411250,38000000.0,,10/31,,42025135.0,"Rated R for strong violence, language and some sexual content/nudity",9/6,19030375.0,3107.0,76,6.4,June-Sep,Uni.,Riddick,2013,True,False,False,False,R,False,True,False,False,False
0844708,15000000.0,,5/14,,32752215.0,"Rated R for sadistic brutal violence including a rape and disturbing images, language, nudity and some drug use",3/13,14118685.0,2401.0,86,6.6,Jan-May,Uni.,The Last House on the Left ,2009,False,False,True,False,R,False,True,False,False,False
1343092,190000000.0,,8/22,,144840419.0,"Rated PG-13 for some violent images, sexual content, smoking, partying and brief language",5/10,50085185.0,3535.0,18,7.3,Jan-May,WB,The Great Gatsby ,2013,False,False,True,False,PG-13,False,False,True,False,False
0796366,140000000.0,,10/1,,257730019.0,"Rated PG-13 for sci-fi action and violence, and brief sexual content",5/8,75204289.0,3849.0,7,8.0,Jan-May,Par.,Star Trek,2009,False,False,True,False,PG-13,False,False,True,False,False
2465146,18000000.0,,10/2,,15160801.0,Rated PG-13 for some  sexual references and drug elements,7/25,4642329.0,1762.0,117,5.7,June-Sep,CE,And So It Goes,2014,True,False,False,False,PG-13,False,False,True,False,False
1142433,15000000.0,,10/15,,6380019.0,Rated PG-13 for sexual situations and brief strong language,8/21,2651996.0,1959.0,156,5.3,June-Sep,Fox,Post Grad,2009,True,False,False,False,PG-13,False,False,True,False,False
1298649,55000000.0,,10/18,,35353000.0,"Rated R for some strong sexual content including references, pervasive language and violent images",7/27,12750297.0,3168.0,90,5.7,June-Sep,Fox,The Watch,2012,True,False,False,False,R,False,True,False,False,False
1232200,57500000.0,,7/22,,36931089.0,"Rated R for crude sexual content throughout, nudity, pervasive language and some drug use",6/15,13453714.0,3030.0,88,5.6,June-Sep,Sony,That's My Boy,2012,True,False,False,False,R,False,True,False,False,False
0361748,70000000.0,,12/17,,120540719.0,"Rated R for strong graphic violence, language and brief sexuality",8/21,38054676.0,3165.0,25,8.3,June-Sep,Wein.,Inglourious Basterds,2009,True,False,False,False,R,False,True,False,False,False
1131734,16000000.0,,11/22,,16204793.0,"Rated R for sexuality, bloody violence, language and brief drug use",9/18,6868397.0,2702.0,118,5.1,June-Sep,Fox,Jennifer's Body,2009,True,False,False,False,R,False,True,False,False,False
0455407,19000000.0,,5/20,,39123589.0,Rated R for bloody violence and language,2/26,16067552.0,2476.0,80,6.5,Jan-May,Over.,The Crazies,2010,False,False,True,False,R,False,True,False,False,False
1047540,25000000.0,,5/23,,77267296.0,Rated PG for some rude humor,12/25,14554053.0,3367.0,40,6.0,Dec,Fox,Parental Guidance,2012,False,False,False,True,PG,True,False,False,False,False
1259521,30000000.0,,7/12,,42073277.0,"Rated R for strong bloody horror violence and gore, language, drug use and some sexuality/nudity",4/13,14743614.0,2811.0,80,7.0,Jan-May,LGF,The Cabin in the Woods,2012,False,False,True,False,R,False,True,False,False,False
1318514,93000000.0,,12/15,,176760185.0,Rated PG-13 for intense and frightening sequences of action and violence,8/5,54806191.0,3648.0,11,7.6,June-Sep,Fox,Rise of the Planet of the Apes,2011,True,False,False,False,PG-13,False,False,True,False,False
1764183,12000000.0,,1/17,,7919574.0,"Rated R for language, brief violent images and drug use",9/14,2002165.0,197.0,140,6.6,June-Sep,RAtt.,Arbitrage,2012,True,False,False,False,R,False,True,False,False,False
1385826,50200000.0,,5/26,,62495645.0,"Rated PG-13 for brief strong language, some sexuality and a violent image",3/4,21157730.0,2840.0,56,7.1,Jan-May,Uni.,The Adjustment Bureau,2011,False,False,True,False,PG-13,False,False,True,False,False
1462041,50000000.0,,11/17,,21302340.0,"Rated PG-13 for violence, terror, some sexuality and brief strong language",9/30,8129355.0,2661.0,117,5.9,June-Sep,Uni.,Dream House,2011,True,False,False,False,PG-13,False,False,True,False,False
1106860,7000000.0,,4/22,,46488.0,"Rated R for language, violence and some sexual content",3/26,16469.0,27.0,384,6.0,Jan-May,RAtt.,Ca$h,2010,False,False,True,False,R,False,True,False,False,False
2980516,15000000.0,,4/16,,35893537.0,Rated PG-13 for some thematic elements and suggestive material,11/7,208763.0,5.0,85,7.7,Oct-Nov,Focus,The Theory of Everything,2014,False,True,False,False,PG-13,False,False,True,False,False
1129445,40000000.0,,1/14,,14245415.0,"Rated PG for some sensuality, language, thematic elements and smoking",10/23,3904047.0,820.0,128,5.8,Oct-Nov,FoxS,Amelia,2009,False,True,False,False,PG,True,False,False,False,False
1764234,15000000.0,,2/21,,15026056.0,"Rated R for violence, sexual references, pervasive language, and some drug use",11/30,6812900.0,2424.0,122,6.2,Oct-Nov,Wein.,Killing Them Softly,2012,False,True,False,False,R,False,True,False,False,False
0892782,175000000.0,,8/27,,198351526.0,"Rated PG for sci-fi action, some crude humor and mild language",3/27,59321095.0,4104.0,11,6.6,Jan-May,P/DW,Monsters Vs. Aliens,2009,False,False,True,False,PG,True,False,False,False,False
1532958,20000000.0,,10/20,,8888355.0,Rated PG-13 for language and some rude behavior,9/20,4603177.0,2008.0,134,4.9,June-Sep,SGem,Battle of the Year,2013,True,False,False,False,PG-13,False,False,True,False,False
0970866,100000000.0,,3/17,,148438600.0,"Rated PG-13 for mature sexual humor throughout, language and some drug content",12/22,30833665.0,3536.0,16,5.5,Dec,Uni.,Little Fockers,2010,False,False,False,True,PG-13,False,False,True,False,False
1053424,32000000.0,,4/22,,13794835.0,"Rated R for for strong bloody violence, grisly images, language and some sexuality/nudity",3/19,6126170.0,2521.0,126,6.3,Jan-May,Uni.,Repo Men,2010,False,False,True,False,R,False,True,False,False,False
2910814,50000.0,,7/17,,600896.0,"Rated PG-13 for some thematic elements, violence and language",6/13,155642.0,120.0,243,6.1,June-Sep,Focus,The Signal ,2014,True,False,False,False,PG-13,False,False,True,False,False
1320261,112000000.0,,4/14,,42779261.0,"Rated PG for brief rude humor, mild language and action",12/25,6307691.0,2546.0,74,4.9,Dec,Fox,Gulliver's Travels,2010,False,False,False,True,PG,True,False,False,False,False
1655420,10000000.0,,4/5,,14600347.0,Rated R for some language,11/23,1750507.0,244.0,128,7.0,Oct-Nov,Wein.,My Week with Marilyn,2011,False,True,False,False,R,False,True,False,False,False
2349460,1700000.0,,12/5,,2507201.0,Rated PG for thematic elements and brief teen drinking,10/4,998145.0,511.0,169,6.0,Oct-Nov,RAtt.,Grace Unplugged,2013,False,True,False,False,PG,True,False,False,False,False
1311067,2500000.0,,11/24,,33392973.0,"Rated R for strong brutal bloody violence throughout, terror, disturbing graphic images, language, and some crude sexual content and nudity",8/28,16349565.0,3025.0,84,4.9,June-Sep,W/Dim.,Halloween II ,2009,True,False,False,False,R,False,True,False,False,False
1161864,37000000.0,,4/7,,33047633.0,"Rated PG-13 for disturbing thematic material, violence, frightening images, and language including sexual references",1/28,14789393.0,2985.0,95,6.0,Jan-May,WB (NL),The Rite,2011,False,False,True,False,PG-13,False,False,True,False,False
1985966,78000000.0,,3/16,,119793567.0,Rated PG for mild rude humor,9/27,34017930.0,4001.0,26,6.5,June-Sep,Sony,Cloudy with a Chance of Meatballs 2,2013,True,False,False,False,PG,True,False,False,False,False
0976222,20000000.0,,9/24,,5210988.0,Rated PG for some thematic elements and mild language,8/14,2231273.0,2121.0,159,6.4,June-Sep,Sum.,Bandslam,2009,True,False,False,False,PG,True,False,False,False,False
1135487,60000000.0,,5/28,,40572825.0,Rated PG-13 for language and some sexual content,3/20,13965110.0,2574.0,74,6.2,Jan-May,Uni.,Duplicity,2009,False,False,True,False,PG-13,False,False,True,False,False
0446029,85000000.0,,10/7,,31524275.0,"Rated PG-13 for stylized violence, sexual content, language and drug references",8/13,10609795.0,2818.0,92,7.5,June-Sep,Uni.,Scott Pilgrim vs. the World,2010,True,False,False,False,PG-13,False,False,True,False,False
2215285,20000000.0,,9/20,,65653242.0,Rated PG-13 for some crude sexual remarks and brief drug references,6/29,25390575.0,2161.0,46,4.8,June-Sep,LGF,Tyler Perry's Madea's Witness Protection,2012,True,False,False,False,PG-13,False,False,True,False,False
1498569,8000000.0,,12/22,,163265.0,Rated PG-13 for thematic elements and brief sensuality,9/16,15467.0,5.0,310,6.8,June-Sep,SPC,Restless ,2011,True,False,False,False,PG-13,False,False,True,False,False
1972571,15000000.0,,11/13,,17237855.0,Rated R for language,7/25,2687227.0,361.0,113,6.8,June-Sep,RAtt.,A Most Wanted Man,2014,True,False,False,False,R,False,True,False,False,False
0795438,5000000.0,,2/8,,10572742.0,Rated PG-13 for sexual references and thematic elements,1/9,5314278.0,724.0,138,6.0,Jan-May,SGem,Not Easily Broken,2009,False,False,True,False,PG-13,False,False,True,False,False
0421237,350000.0,,4/30,,50090.0,Rated PG-13 for some violence,4/10,26278.0,5.0,363,3.2,Jan-May,21CF,Royal Kill,2009,False,False,True,False,PG-13,False,False,True,True,False
1333125,10000000.0,,3/14,,8840453.0,"Rated R for strong pervasive crude and sexual content including dialogue, graphic nudity, language and some violence",1/25,4805878.0,2023.0,135,4.3,Jan-May,Rela.,Movie 43,2013,False,False,True,False,R,False,True,False,False,False
1629705,4500000.0,,2/2,,200558.0,Rated R for violence and language,10/7,15254.0,8.0,298,6.6,Oct-Nov,Magn.,Blackthorn,2011,False,True,False,False,R,False,True,False,False,False
1798243,5000000.0,,10/30,,58293.0,Rated R for language,10/17,37440.0,18.0,414,7.5,Oct-Nov,Gold.,Rudderless,2014,False,True,False,False,R,False,True,False,False,False
1586752,30000000.0,,12/1,,538690.0,"Rated R for violent content including disturbing images, language, some drug use and a scene of sexuality",9/23,45130.0,4.0,247,6.8,June-Sep,Rela.,Machine Gun Preacher,2011,True,False,False,False,R,False,True,False,False,False
